dteday,year,month,dayofweek,hour,workingday,holiday,season,weather,temperature,humidity,count
2011-07-11,0,7,0,12,1.0,0.0,3.0,1.0,25.0,78,148.0
2012-09-21,1,9,4,11,1.0,0.0,3.0,1.0,13.2,95,321.0
2012-09-21,1,9,4,16,1.0,0.0,3.0,1.0,23.4,58,567.0
2011-03-29,0,3,1,16,1.0,0.0,2.0,1.0,6.6,35,136.0
2011-03-29,0,3,1,15,1.0,0.0,2.0,1.0,5.0,39,87.0
2011-03-29,0,3,1,14,1.0,0.0,2.0,1.0,3.2,42,86.0
2011-03-25,0,3,4,1,1.0,0.0,2.0,1.0,5.8,53,5.0
2012-09-21,1,9,4,5,1.0,0.0,3.0,1.0,15.2,84,49.0
2012-09-21,1,9,4,6,1.0,0.0,3.0,1.0,14.7,87,165.0
2011-04-29,0,4,4,9,1.0,0.0,2.0,1.0,11.3,77,230.0
2012-09-21,1,9,4,7,1.0,0.0,3.0,1.0,14.0,91,503.0
2011-04-28,0,4,3,23,1.0,0.0,2.0,1.0,21.6,65,110.0
2011-04-29,0,4,4,0,1.0,0.0,2.0,1.0,20.3,54,48.0
2011-04-29,0,4,4,1,1.0,0.0,2.0,1.0,19.1,48,31.0
2011-04-29,0,4,4,2,1.0,0.0,2.0,1.0,18.1,47,10.0
2011-04-29,0,4,4,3,1.0,0.0,2.0,1.0,17.3,48,5.0
2011-04-29,0,4,4,4,1.0,0.0,2.0,1.0,15.9,55,6.0
2011-04-29,0,4,4,5,1.0,0.0,2.0,1.0,14.0,69,25.0
2011-04-29,0,4,4,6,1.0,0.0,2.0,1.0,12.9,72,71.0
2011-04-29,0,4,4,7,1.0,0.0,2.0,1.0,12.8,72,240.0
2011-04-27,0,4,2,12,1.0,0.0,2.0,1.0,20.6,90,173.0
2012-04-02,1,4,0,10,1.0,0.0,2.0,1.0,8.0,80,204.0
2012-03-22,1,3,3,2,1.0,0.0,2.0,1.0,16.7,92,6.0
2011-03-29,0,3,1,8,1.0,0.0,2.0,1.0,-2.6,60,287.0
2011-03-29,0,3,1,9,1.0,0.0,2.0,1.0,-2.9,61,172.0
2012-03-30,1,3,4,18,1.0,0.0,2.0,1.0,13.3,52,560.0
2011-03-29,0,3,1,10,1.0,0.0,2.0,1.0,-3.2,62,59.0
2011-03-29,0,3,1,12,1.0,0.0,2.0,1.0,-2.0,68,106.0
2011-03-29,0,3,1,13,1.0,0.0,2.0,1.0,1.6,46,104.0
2011-03-29,0,3,1,7,1.0,0.0,2.0,1.0,-1.9,58,133.0
2011-03-29,0,3,1,6,1.0,0.0,2.0,1.0,-1.4,56,50.0
2011-03-29,0,3,1,5,1.0,0.0,2.0,1.0,-0.8,54,8.0
2011-03-24,0,3,3,22,1.0,0.0,2.0,1.0,7.4,48,62.0
2011-05-23,0,5,0,9,1.0,0.0,2.0,1.0,18.3,91,167.0
2011-05-27,0,5,4,22,1.0,0.0,2.0,1.0,27.6,61,141.0
2011-05-25,0,5,2,7,1.0,0.0,2.0,1.0,19.6,90,313.0
2011-05-26,0,5,3,17,1.0,0.0,2.0,1.0,31.4,49,494.0
2011-05-25,0,5,2,6,1.0,0.0,2.0,1.0,20.0,92,117.0
2011-05-23,0,5,0,21,1.0,0.0,2.0,1.0,27.6,63,188.0
2012-08-10,1,8,4,23,1.0,0.0,3.0,1.0,28.8,59,192.0
2012-08-09,1,8,3,17,1.0,0.0,3.0,1.0,33.6,41,810.0
2012-08-09,1,8,3,16,1.0,0.0,3.0,1.0,32.2,47,417.0
2012-08-09,1,8,3,15,1.0,0.0,3.0,1.0,30.7,55,267.0
2011-05-23,0,5,0,10,1.0,0.0,2.0,1.0,18.2,93,121.0
2012-08-09,1,8,3,14,1.0,0.0,3.0,1.0,28.8,67,247.0
2011-05-23,0,5,0,1,1.0,0.0,2.0,1.0,21.2,77,9.0
2011-05-23,0,5,0,8,1.0,0.0,2.0,1.0,18.4,90,409.0
2011-05-27,0,5,4,21,1.0,0.0,2.0,1.0,28.4,59,151.0
2011-05-18,0,5,2,21,1.0,0.0,2.0,1.0,20.0,83,85.0
2011-05-18,0,5,2,23,1.0,0.0,2.0,1.0,19.6,84,59.0
2011-05-25,0,5,2,12,1.0,0.0,2.0,1.0,20.6,88,210.0
2011-05-25,0,5,2,13,1.0,0.0,2.0,1.0,22.2,81,202.0
2011-05-25,0,5,2,14,1.0,0.0,2.0,1.0,23.9,73,168.0
2011-05-25,0,5,2,15,1.0,0.0,2.0,1.0,25.3,66,182.0
2011-05-25,0,5,2,16,1.0,0.0,2.0,1.0,26.5,60,299.0
2011-05-25,0,5,2,17,1.0,0.0,2.0,1.0,27.0,58,601.0
2011-05-23,0,5,0,11,1.0,0.0,2.0,1.0,18.8,92,180.0
2012-05-16,1,5,2,6,1.0,0.0,2.0,1.0,17.6,98,158.0
2011-05-26,0,5,3,14,1.0,0.0,2.0,1.0,27.3,63,189.0
2011-05-18,0,5,2,17,1.0,0.0,2.0,1.0,21.3,77,565.0
2011-06-20,0,6,0,20,1.0,0.0,2.0,1.0,25.8,53,316.0
2011-06-20,0,6,0,21,1.0,0.0,2.0,1.0,26.2,52,206.0
2011-06-20,0,6,0,23,1.0,0.0,2.0,1.0,25.3,57,60.0
2011-07-11,0,7,0,10,1.0,0.0,3.0,1.0,22.1,90,117.0
2011-03-25,0,3,4,13,1.0,0.0,2.0,1.0,1.1,52,138.0
2011-03-25,0,3,4,11,1.0,0.0,2.0,1.0,-2.3,72,75.0
2011-03-30,0,3,2,1,1.0,0.0,2.0,1.0,5.4,56,10.0
2011-03-25,0,3,4,12,1.0,0.0,2.0,1.0,-1.2,68,145.0
2011-03-25,0,3,4,2,1.0,0.0,2.0,1.0,4.9,56,5.0
2011-03-25,0,3,4,3,1.0,0.0,2.0,1.0,4.2,56,2.0
2011-03-25,0,3,4,5,1.0,0.0,2.0,1.0,2.8,55,9.0
2011-03-25,0,3,4,6,1.0,0.0,2.0,1.0,1.9,58,32.0
2011-03-25,0,3,4,7,1.0,0.0,2.0,1.0,0.8,57,104.0
2011-03-25,0,3,4,8,1.0,0.0,2.0,1.0,0.1,59,237.0
2011-03-25,0,3,4,9,1.0,0.0,2.0,1.0,-0.9,64,166.0
2011-03-25,0,3,4,10,1.0,0.0,2.0,1.0,-1.7,69,68.0
2011-05-23,0,5,0,18,1.0,0.0,2.0,1.0,26.9,67,453.0
2011-05-23,0,5,0,19,1.0,0.0,2.0,1.0,28.4,59,358.0
2011-05-25,0,5,2,5,1.0,0.0,2.0,1.0,20.4,91,25.0
2011-05-23,0,5,0,12,1.0,0.0,2.0,1.0,19.7,92,204.0
2011-05-18,0,5,2,12,1.0,0.0,2.0,1.0,17.4,96,54.0
2011-05-18,0,5,2,15,1.0,0.0,2.0,1.0,20.1,91,167.0
2011-05-18,0,5,2,16,1.0,0.0,2.0,1.0,20.9,88,294.0
2011-05-18,0,5,2,18,1.0,0.0,2.0,1.0,21.5,78,489.0
2012-05-16,1,5,2,7,1.0,0.0,2.0,1.0,17.0,98,440.0
2012-05-16,1,5,2,8,1.0,0.0,2.0,1.0,16.5,98,650.0
2012-05-16,1,5,2,10,1.0,0.0,2.0,1.0,15.3,99,192.0
2012-04-24,1,4,1,20,1.0,0.0,2.0,1.0,15.6,25,285.0
2012-04-25,1,4,2,7,1.0,0.0,2.0,1.0,6.3,77,389.0
2012-04-06,1,4,4,16,1.0,0.0,2.0,1.0,11.4,37,536.0
2012-04-06,1,4,4,15,1.0,0.0,2.0,1.0,9.9,40,537.0
2012-04-25,1,4,2,15,1.0,0.0,2.0,1.0,16.1,37,229.0
2011-06-22,0,6,2,20,1.0,0.0,3.0,1.0,32.1,55,282.0
2011-06-22,0,6,2,6,1.0,0.0,3.0,1.0,22.7,88,122.0
2011-06-22,0,6,2,5,1.0,0.0,3.0,1.0,23.0,87,23.0
2011-06-22,0,6,2,4,1.0,0.0,3.0,1.0,23.5,85,11.0
2011-06-21,0,6,1,13,1.0,0.0,3.0,1.0,21.3,86,207.0
2011-08-25,0,8,3,21,1.0,0.0,3.0,1.0,28.5,74,187.0
2011-06-21,0,6,1,14,1.0,0.0,3.0,1.0,21.8,85,152.0
2012-04-25,1,4,2,17,1.0,0.0,2.0,1.0,17.4,31,732.0
2012-04-25,1,4,2,18,1.0,0.0,2.0,1.0,18.4,27,709.0
2011-06-22,0,6,2,21,1.0,0.0,3.0,1.0,27.8,74,247.0
2011-08-25,0,8,3,3,1.0,0.0,3.0,1.0,23.9,66,4.0
2011-06-22,0,6,2,11,1.0,0.0,3.0,1.0,22.3,97,145.0
2011-06-22,0,6,2,9,1.0,0.0,3.0,1.0,21.9,97,219.0
2011-08-25,0,8,3,4,1.0,0.0,3.0,1.0,23.6,69,7.0
2011-08-25,0,8,3,5,1.0,0.0,3.0,1.0,23.4,69,26.0
2012-04-09,1,4,0,5,1.0,0.0,2.0,1.0,11.6,52,32.0
2012-04-09,1,4,0,4,1.0,0.0,2.0,1.0,12.4,51,5.0
2012-04-25,1,4,2,16,1.0,0.0,2.0,1.0,16.8,32,376.0
2011-08-25,0,8,3,20,1.0,0.0,3.0,1.0,26.7,84,225.0
2012-04-25,1,4,2,8,1.0,0.0,2.0,1.0,5.5,82,654.0
2012-04-24,1,4,1,18,1.0,0.0,2.0,1.0,15.5,28,632.0
2011-08-25,0,8,3,1,1.0,0.0,3.0,1.0,25.1,59,15.0
2011-08-25,0,8,3,2,1.0,0.0,3.0,1.0,24.5,63,5.0
2012-04-06,1,4,4,23,1.0,0.0,2.0,1.0,13.7,30,113.0
2012-04-06,1,4,4,22,1.0,0.0,2.0,1.0,14.8,27,158.0
2012-04-06,1,4,4,21,1.0,0.0,2.0,1.0,15.2,28,190.0
2012-04-06,1,4,4,20,1.0,0.0,2.0,1.0,15.2,29,252.0
2012-04-06,1,4,4,19,1.0,0.0,2.0,1.0,14.8,30,412.0
2012-04-06,1,4,4,18,1.0,0.0,2.0,1.0,13.9,32,484.0
2011-08-25,0,8,3,6,1.0,0.0,3.0,1.0,23.2,70,102.0
2012-04-06,1,4,4,17,1.0,0.0,2.0,1.0,12.7,35,655.0
2011-08-26,0,8,4,0,1.0,0.0,3.0,1.0,25.6,89,51.0
2011-08-25,0,8,3,22,1.0,0.0,3.0,1.0,28.7,73,147.0
2012-04-25,1,4,2,6,1.0,0.0,2.0,1.0,6.3,78,106.0
2012-04-25,1,4,2,5,1.0,0.0,2.0,1.0,7.3,75,24.0
2012-04-25,1,4,2,4,1.0,0.0,2.0,1.0,8.6,67,6.0
2012-04-25,1,4,2,3,1.0,0.0,2.0,1.0,9.4,61,3.0
2012-04-25,1,4,2,2,1.0,0.0,2.0,1.0,11.3,42,7.0
2012-04-25,1,4,2,1,1.0,0.0,2.0,1.0,10.5,60,25.0
2012-04-25,1,4,2,0,1.0,0.0,2.0,1.0,11.9,40,36.0
2012-04-24,1,4,1,23,1.0,0.0,2.0,1.0,13.5,34,73.0
2012-04-24,1,4,1,22,1.0,0.0,2.0,1.0,14.8,29,157.0
2011-08-25,0,8,3,23,1.0,0.0,3.0,1.0,27.1,82,84.0
2012-04-24,1,4,1,19,1.0,0.0,2.0,1.0,15.7,26,482.0
2012-04-09,1,4,0,3,1.0,0.0,2.0,1.0,13.4,50,3.0
2011-08-25,0,8,3,0,1.0,0.0,3.0,1.0,26.1,56,52.0
2012-04-09,1,4,0,2,1.0,0.0,2.0,1.0,14.6,48,6.0
2011-08-16,0,8,1,20,1.0,0.0,3.0,1.0,28.5,46,280.0
2012-04-27,1,4,4,17,1.0,0.0,2.0,1.0,12.5,43,702.0
2012-04-27,1,4,4,16,1.0,0.0,2.0,1.0,11.2,45,440.0
2012-04-27,1,4,4,15,1.0,0.0,2.0,1.0,10.5,48,324.0
2012-04-27,1,4,4,14,1.0,0.0,2.0,1.0,10.0,51,300.0
2012-04-27,1,4,4,23,1.0,0.0,2.0,1.0,13.7,38,116.0
2012-04-27,1,4,4,13,1.0,0.0,2.0,1.0,9.7,55,306.0
2011-08-15,0,8,0,23,1.0,0.0,3.0,1.0,22.9,87,88.0
2012-05-04,1,5,4,23,1.0,0.0,2.0,1.0,23.5,84,256.0
2012-05-04,1,5,4,22,1.0,0.0,2.0,1.0,26.5,68,232.0
2012-05-04,1,5,4,21,1.0,0.0,2.0,1.0,28.8,57,235.0
2012-04-27,1,4,4,18,1.0,0.0,2.0,1.0,13.8,40,654.0
2012-05-04,1,5,4,20,1.0,0.0,2.0,1.0,28.6,59,313.0
2012-05-04,1,5,4,18,1.0,0.0,2.0,1.0,30.8,46,641.0
2012-05-04,1,5,4,17,1.0,0.0,2.0,1.0,29.6,55,643.0
2012-05-04,1,5,4,16,1.0,0.0,2.0,1.0,27.5,65,440.0
2011-06-21,0,6,1,17,1.0,0.0,3.0,1.0,27.9,67,572.0
2012-05-07,1,5,0,3,1.0,0.0,2.0,1.0,16.5,78,5.0
2012-05-07,1,5,0,2,1.0,0.0,2.0,1.0,17.1,75,6.0
2011-08-16,0,8,1,1,1.0,0.0,3.0,1.0,21.3,90,16.0
2012-04-20,1,4,4,19,1.0,0.0,2.0,1.0,22.0,51,492.0
2012-04-20,1,4,4,18,1.0,0.0,2.0,1.0,23.3,42,668.0
2012-04-20,1,4,4,17,1.0,0.0,2.0,1.0,22.4,44,819.0
2012-05-04,1,5,4,19,1.0,0.0,2.0,1.0,28.3,61,452.0
2012-04-27,1,4,4,20,1.0,0.0,2.0,1.0,15.5,36,289.0
2011-08-16,0,8,1,2,1.0,0.0,3.0,1.0,20.9,90,4.0
2012-04-27,1,4,4,21,1.0,0.0,2.0,1.0,15.4,35,208.0
2011-08-16,0,8,1,19,1.0,0.0,3.0,1.0,28.3,47,376.0
2011-06-22,0,6,2,10,1.0,0.0,3.0,1.0,21.7,97,135.0
2011-08-15,0,8,0,9,1.0,0.0,3.0,1.0,21.2,97,222.0
2011-08-15,0,8,0,6,1.0,0.0,3.0,1.0,20.5,99,90.0
2011-06-30,0,6,3,16,1.0,0.0,3.0,1.0,26.4,47,323.0
2011-06-22,0,6,2,7,1.0,0.0,3.0,1.0,22.1,96,311.0
2011-06-22,0,6,2,8,1.0,0.0,3.0,1.0,22.0,96,423.0
2011-08-15,0,8,0,7,1.0,0.0,3.0,1.0,20.8,98,258.0
2012-04-19,1,4,3,15,1.0,0.0,2.0,1.0,16.4,56,262.0
2012-04-25,1,4,2,9,1.0,0.0,2.0,1.0,5.1,85,321.0
2012-04-25,1,4,2,10,1.0,0.0,2.0,1.0,5.2,86,182.0
2011-08-16,0,8,1,12,1.0,0.0,3.0,1.0,20.5,85,162.0
2011-08-16,0,8,1,11,1.0,0.0,3.0,1.0,19.3,88,150.0
2011-08-16,0,8,1,10,1.0,0.0,3.0,1.0,19.2,88,111.0
2011-08-16,0,8,1,9,1.0,0.0,3.0,1.0,19.3,89,198.0
2011-08-16,0,8,1,8,1.0,0.0,3.0,1.0,19.5,89,441.0
2011-08-16,0,8,1,7,1.0,0.0,3.0,1.0,19.7,90,346.0
2011-08-16,0,8,1,6,1.0,0.0,3.0,1.0,19.5,90,119.0
2011-08-16,0,8,1,5,1.0,0.0,3.0,1.0,19.7,90,30.0
2011-08-16,0,8,1,4,1.0,0.0,3.0,1.0,20.1,91,5.0
2011-08-16,0,8,1,13,1.0,0.0,3.0,1.0,22.2,73,192.0
2011-08-16,0,8,1,3,1.0,0.0,3.0,1.0,20.4,91,6.0
2012-04-27,1,4,4,22,1.0,0.0,2.0,1.0,14.8,36,158.0
2011-08-16,0,8,1,21,1.0,0.0,3.0,1.0,28.5,45,215.0
2011-08-24,0,8,2,23,1.0,0.0,3.0,1.0,27.6,50,70.0
2011-08-24,0,8,2,21,1.0,0.0,3.0,1.0,29.1,45,236.0
2011-08-24,0,8,2,20,1.0,0.0,3.0,1.0,28.6,48,334.0
2012-08-29,1,8,2,17,1.0,0.0,3.0,1.0,28.0,46,870.0
2011-04-01,0,4,4,22,1.0,0.0,2.0,1.0,9.8,40,74.0
2012-08-29,1,8,2,16,1.0,0.0,3.0,1.0,26.9,49,493.0
2012-08-29,1,8,2,15,1.0,0.0,3.0,1.0,25.7,53,338.0
2012-08-29,1,8,2,14,1.0,0.0,3.0,1.0,24.4,59,301.0
2012-08-27,1,8,0,1,1.0,0.0,3.0,1.0,21.4,98,7.0
2012-08-27,1,8,0,0,1.0,0.0,3.0,1.0,21.5,99,32.0
2012-08-28,1,8,1,3,1.0,0.0,3.0,1.0,23.9,92,4.0
2012-08-29,1,8,2,5,1.0,0.0,3.0,1.0,23.3,56,40.0
2012-08-28,1,8,1,17,1.0,0.0,3.0,1.0,28.9,57,864.0
2012-08-28,1,8,1,19,1.0,0.0,3.0,1.0,30.8,48,597.0
2012-08-29,1,8,2,23,1.0,0.0,3.0,1.0,26.7,50,157.0
2012-08-30,1,8,3,0,1.0,0.0,3.0,1.0,25.4,56,65.0
2012-08-30,1,8,3,1,1.0,0.0,3.0,1.0,24.2,62,23.0
2011-04-01,0,4,4,18,1.0,0.0,2.0,1.0,9.8,45,241.0
2012-08-30,1,8,3,2,1.0,0.0,3.0,1.0,22.9,71,17.0
2012-08-30,1,8,3,3,1.0,0.0,3.0,1.0,21.9,79,5.0
2011-04-01,0,4,4,17,1.0,0.0,2.0,1.0,9.0,52,281.0
2012-08-30,1,8,3,4,1.0,0.0,3.0,1.0,22.1,77,8.0
2012-08-30,1,8,3,5,1.0,0.0,3.0,1.0,22.4,76,35.0
2012-08-30,1,8,3,6,1.0,0.0,3.0,1.0,22.4,77,163.0
2012-08-29,1,8,2,8,1.0,0.0,3.0,1.0,20.6,66,808.0
2011-04-01,0,4,4,23,1.0,0.0,2.0,1.0,9.0,42,53.0
2012-08-28,1,8,1,18,1.0,0.0,3.0,1.0,30.3,50,818.0
2011-04-01,0,4,4,20,1.0,0.0,2.0,1.0,9.8,41,77.0
2012-08-28,1,8,1,16,1.0,0.0,3.0,1.0,27.4,64,480.0
2012-08-29,1,8,2,22,1.0,0.0,3.0,1.0,27.3,46,235.0
2011-04-04,0,4,0,13,1.0,0.0,2.0,1.0,13.0,62,139.0
2011-04-04,0,4,0,12,1.0,0.0,2.0,1.0,11.2,63,157.0
2011-04-04,0,4,0,11,1.0,0.0,2.0,1.0,9.9,64,124.0
2011-04-04,0,4,0,4,1.0,0.0,2.0,1.0,8.0,69,2.0
2011-04-04,0,4,0,6,1.0,0.0,2.0,1.0,7.4,72,46.0
2012-09-20,1,9,3,12,1.0,0.0,3.0,1.0,12.7,89,290.0
2012-09-20,1,9,3,13,1.0,0.0,3.0,1.0,16.6,75,336.0
2012-09-20,1,9,3,14,1.0,0.0,3.0,1.0,18.6,64,298.0
2012-08-10,1,8,4,10,1.0,0.0,3.0,1.0,24.5,91,193.0
2011-04-04,0,4,0,5,1.0,0.0,2.0,1.0,7.6,70,7.0
2012-08-29,1,8,2,6,1.0,0.0,3.0,1.0,22.4,59,181.0
2012-08-29,1,8,2,18,1.0,0.0,3.0,1.0,28.5,42,812.0
2012-08-29,1,8,2,20,1.0,0.0,3.0,1.0,28.2,42,427.0
2012-08-29,1,8,2,7,1.0,0.0,3.0,1.0,21.0,66,554.0
2012-09-20,1,9,3,11,1.0,0.0,3.0,1.0,11.3,89,243.0
2012-08-28,1,8,1,10,1.0,0.0,3.0,1.0,22.2,85,204.0
2012-08-28,1,8,1,11,1.0,0.0,3.0,1.0,22.0,85,218.0
2012-08-28,1,8,1,12,1.0,0.0,3.0,1.0,22.6,81,297.0
2012-08-28,1,8,1,13,1.0,0.0,3.0,1.0,22.9,80,288.0
2011-04-01,0,4,4,21,1.0,0.0,2.0,1.0,10.1,38,93.0
2012-08-28,1,8,1,14,1.0,0.0,3.0,1.0,23.8,79,251.0
2012-08-28,1,8,1,15,1.0,0.0,3.0,1.0,25.3,73,317.0
2012-08-28,1,8,1,21,1.0,0.0,3.0,1.0,30.8,45,314.0
2011-04-01,0,4,4,19,1.0,0.0,2.0,1.0,9.0,47,136.0
2011-04-04,0,4,0,15,1.0,0.0,2.0,1.0,17.2,53,143.0
2012-09-19,1,9,2,21,1.0,0.0,3.0,1.0,20.8,39,349.0
2012-09-20,1,9,3,3,1.0,0.0,3.0,1.0,13.6,72,6.0
2012-09-20,1,9,3,4,1.0,0.0,3.0,1.0,13.1,73,6.0
2012-09-20,1,9,3,5,1.0,0.0,3.0,1.0,12.6,75,56.0
2012-09-20,1,9,3,6,1.0,0.0,3.0,1.0,12.2,77,170.0
2012-09-20,1,9,3,7,1.0,0.0,3.0,1.0,12.0,85,534.0
2012-09-20,1,9,3,8,1.0,0.0,3.0,1.0,11.7,86,790.0
2011-04-04,0,4,0,17,1.0,0.0,2.0,1.0,21.4,48,366.0
2011-04-04,0,4,0,19,1.0,0.0,2.0,1.0,26.0,40,278.0
2011-03-22,0,3,1,13,1.0,0.0,2.0,1.0,8.9,68,106.0
2011-03-22,0,3,1,15,1.0,0.0,2.0,1.0,11.1,58,134.0
2011-03-22,0,3,1,16,1.0,0.0,2.0,1.0,12.3,54,165.0
2011-03-22,0,3,1,17,1.0,0.0,2.0,1.0,13.6,51,307.0
2011-03-22,0,3,1,18,1.0,0.0,2.0,1.0,14.7,48,312.0
2011-03-22,0,3,1,14,1.0,0.0,2.0,1.0,9.8,63,101.0
2011-04-06,0,4,2,11,1.0,0.0,2.0,1.0,1.2,76,93.0
2011-04-01,0,4,4,16,1.0,0.0,2.0,1.0,8.1,58,167.0
2012-04-30,1,4,0,6,1.0,0.0,2.0,1.0,9.2,61,123.0
2011-05-26,0,5,3,10,1.0,0.0,2.0,1.0,20.4,95,143.0
2011-08-24,0,8,2,22,1.0,0.0,3.0,1.0,28.8,46,181.0
2011-08-24,0,8,2,16,1.0,0.0,3.0,1.0,27.3,54,271.0
2011-08-24,0,8,2,17,1.0,0.0,3.0,1.0,28.4,48,567.0
2011-08-24,0,8,2,18,1.0,0.0,3.0,1.0,29.0,44,621.0
2011-08-24,0,8,2,19,1.0,0.0,3.0,1.0,28.2,50,440.0
2011-04-05,0,4,1,0,1.0,0.0,2.0,1.0,23.2,38,22.0
2012-04-20,1,4,4,16,1.0,0.0,2.0,1.0,21.8,44,580.0
2011-04-04,0,4,0,16,1.0,0.0,2.0,1.0,19.4,51,189.0
2011-03-22,0,3,1,12,1.0,0.0,2.0,1.0,8.1,77,121.0
2012-09-20,1,9,3,10,1.0,0.0,3.0,1.0,11.4,88,190.0
2011-04-07,0,4,3,5,1.0,0.0,2.0,1.0,12.5,46,6.0
2011-04-07,0,4,3,6,1.0,0.0,2.0,1.0,11.9,48,64.0
2011-04-07,0,4,3,8,1.0,0.0,2.0,1.0,8.6,69,314.0
2011-04-07,0,4,3,4,1.0,0.0,2.0,1.0,12.8,44,1.0
2011-03-24,0,3,3,21,1.0,0.0,2.0,1.0,7.3,49,78.0
2011-03-22,0,3,1,6,1.0,0.0,2.0,1.0,13.5,93,60.0
2011-03-24,0,3,3,20,1.0,0.0,2.0,1.0,7.3,51,118.0
2011-04-07,0,4,3,3,1.0,0.0,2.0,1.0,13.0,44,3.0
2011-04-07,0,4,3,1,1.0,0.0,2.0,1.0,13.8,42,13.0
2011-03-24,0,3,3,19,1.0,0.0,2.0,1.0,7.2,54,138.0
2012-09-20,1,9,3,2,1.0,0.0,3.0,1.0,14.3,72,11.0
2011-04-07,0,4,3,2,1.0,0.0,2.0,1.0,13.4,43,7.0
2011-04-06,0,4,2,16,1.0,0.0,2.0,1.0,12.9,39,169.0
2011-04-06,0,4,2,17,1.0,0.0,2.0,1.0,14.3,37,356.0
2011-04-06,0,4,2,18,1.0,0.0,2.0,1.0,15.4,36,325.0
2011-04-06,0,4,2,19,1.0,0.0,2.0,1.0,16.2,35,232.0
2011-04-06,0,4,2,20,1.0,0.0,2.0,1.0,16.9,34,141.0
2011-04-06,0,4,2,21,1.0,0.0,2.0,1.0,16.9,36,102.0
2011-04-06,0,4,2,22,1.0,0.0,2.0,1.0,16.7,38,84.0
2011-04-06,0,4,2,23,1.0,0.0,2.0,1.0,15.6,40,40.0
2011-04-07,0,4,3,0,1.0,0.0,2.0,1.0,14.5,41,20.0
2011-03-22,0,3,1,11,1.0,0.0,2.0,1.0,8.6,80,86.0
2011-04-01,0,4,4,13,1.0,0.0,2.0,1.0,3.5,89,110.0
2012-04-13,1,4,4,13,1.0,0.0,2.0,1.0,10.6,50,358.0
2012-04-20,1,4,4,15,1.0,0.0,2.0,1.0,19.9,52,407.0
2011-08-17,0,8,2,9,1.0,0.0,3.0,1.0,19.0,91,209.0
2012-04-20,1,4,4,3,1.0,0.0,2.0,1.0,13.4,72,10.0
2012-04-19,1,4,3,19,1.0,0.0,2.0,1.0,20.1,49,586.0
2012-04-19,1,4,3,17,1.0,0.0,2.0,1.0,19.9,47,748.0
2012-04-19,1,4,3,11,1.0,0.0,2.0,1.0,8.8,96,229.0
2012-04-19,1,4,3,10,1.0,0.0,2.0,1.0,9.8,93,189.0
2012-04-19,1,4,3,5,1.0,0.0,2.0,1.0,10.9,88,30.0
2012-04-17,1,4,1,18,1.0,0.0,2.0,1.0,24.1,25,775.0
2012-04-19,1,4,3,18,1.0,0.0,2.0,1.0,20.6,44,776.0
2012-04-17,1,4,1,17,1.0,0.0,2.0,1.0,23.2,28,781.0
2011-06-21,0,6,1,15,1.0,0.0,3.0,1.0,23.2,81,170.0
2012-04-17,1,4,1,20,1.0,0.0,2.0,1.0,23.9,25,402.0
2011-08-15,0,8,0,8,1.0,0.0,3.0,1.0,21.1,97,355.0
2011-08-15,0,8,0,22,1.0,0.0,3.0,1.0,23.9,81,98.0
2011-08-15,0,8,0,4,1.0,0.0,3.0,1.0,21.2,99,5.0
2011-08-15,0,8,0,20,1.0,0.0,3.0,1.0,26.0,66,285.0
2011-08-15,0,8,0,19,1.0,0.0,3.0,1.0,26.6,64,397.0
2012-04-19,1,4,3,16,1.0,0.0,2.0,1.0,18.5,49,387.0
2012-04-17,1,4,1,16,1.0,0.0,2.0,1.0,22.0,31,370.0
2012-04-20,1,4,4,2,1.0,0.0,2.0,1.0,14.5,67,21.0
2012-04-20,1,4,4,1,1.0,0.0,2.0,1.0,15.7,63,25.0
2012-04-20,1,4,4,0,1.0,0.0,2.0,1.0,17.2,58,64.0
2012-04-24,1,4,1,14,1.0,0.0,2.0,1.0,11.3,48,216.0
2011-08-15,0,8,0,10,1.0,0.0,3.0,1.0,21.2,97,141.0
2012-04-20,1,4,4,4,1.0,0.0,2.0,1.0,12.3,78,3.0
2012-04-20,1,4,4,5,1.0,0.0,2.0,1.0,11.3,84,25.0
2012-04-20,1,4,4,6,1.0,0.0,2.0,1.0,10.5,87,113.0
2012-04-12,1,4,3,5,1.0,0.0,2.0,1.0,6.3,65,21.0
2012-04-13,1,4,4,17,1.0,0.0,2.0,1.0,16.5,31,738.0
2011-08-15,0,8,0,13,1.0,0.0,3.0,1.0,20.2,99,193.0
2012-08-20,1,8,0,13,1.0,0.0,3.0,1.0,21.9,78,291.0
2012-08-17,1,8,4,11,1.0,0.0,3.0,1.0,19.6,84,303.0
2012-04-13,1,4,4,23,1.0,0.0,2.0,1.0,16.9,33,198.0
2012-04-13,1,4,4,22,1.0,0.0,2.0,1.0,17.9,26,215.0
2012-04-13,1,4,4,21,1.0,0.0,2.0,1.0,18.1,27,189.0
2012-04-13,1,4,4,20,1.0,0.0,2.0,1.0,18.0,28,286.0
2012-04-13,1,4,4,19,1.0,0.0,2.0,1.0,17.6,29,427.0
2011-08-15,0,8,0,14,1.0,0.0,3.0,1.0,20.2,97,151.0
2012-04-17,1,4,1,7,1.0,0.0,2.0,1.0,21.2,65,461.0
2012-04-17,1,4,1,8,1.0,0.0,2.0,1.0,20.7,67,673.0
2012-04-17,1,4,1,9,1.0,0.0,2.0,1.0,19.9,66,400.0
