dteday,month,dayofweek,hour,holiday,season,weather,temperature,humidity,count
2011-01-22,1,6,1,0,1,1,-4.5,31,12
2011-01-22,1,6,2,0,1,1,-4.9,32,11
2011-01-22,1,6,3,0,1,1,-5.3,33,7
2011-01-22,1,6,4,0,1,1,-5.6,34,3
2011-01-22,1,6,5,0,1,1,-5.9,35,3
2011-01-22,1,6,6,0,1,1,-6.2,35,2
2011-01-22,1,6,7,0,1,1,-6.8,35,8
2011-01-22,1,6,8,0,1,1,-6.8,34,27
2011-01-22,1,6,9,0,1,1,-6.7,33,40
2011-01-22,1,6,10,0,1,1,-6.6,32,53
2011-01-22,1,6,11,0,1,1,-6.6,31,63
2011-01-22,1,6,12,0,1,1,-6.5,30,70
2011-01-22,1,6,13,0,1,1,-6.3,30,84
2011-01-22,1,6,14,0,1,1,-5.7,29,75
2011-01-22,1,6,15,0,1,1,-4.9,28,103
2011-01-22,1,6,16,0,1,1,-4.1,27,83
2011-01-22,1,6,17,0,1,1,-3.4,26,67
2011-01-22,1,6,18,0,1,1,-2.8,26,54
2011-01-22,1,6,19,0,1,1,-3.3,26,59
2011-01-22,1,6,20,0,1,1,-3.1,25,45
2011-01-22,1,6,21,0,1,1,-3.0,25,39
2011-01-22,1,6,22,0,1,1,-3.6,26,30
2011-01-22,1,6,23,0,1,1,-4.5,29,33
2011-01-23,1,7,0,0,1,1,-5.7,33,22
2011-01-23,1,7,1,0,1,1,-6.2,36,13
2011-01-23,1,7,2,0,1,1,-5.4,35,18
2011-01-23,1,7,3,0,1,1,-5.3,35,5
2011-01-23,1,7,4,0,1,1,-6.8,40,5
2011-01-23,1,7,5,0,1,1,-7.2,43,3
2011-01-23,1,7,6,0,1,1,-7.4,44,1
2011-01-23,1,7,7,0,1,1,-7.5,42,2
2011-01-23,1,7,8,0,1,1,-7.4,42,19
2011-01-23,1,7,9,0,1,1,-7.4,42,28
2011-01-23,1,7,10,0,1,1,-7.2,41,58
2011-01-23,1,7,11,0,1,1,-6.8,40,99
2011-01-23,1,7,12,0,1,1,-6.3,40,116
2011-01-23,1,7,13,0,1,1,-5.8,45,87
2011-01-23,1,7,14,0,1,1,-4.8,45,110
2011-01-23,1,7,15,0,1,1,-4.2,40,77
2011-01-23,1,7,16,0,1,1,-3.5,35,65
2011-01-23,1,7,17,0,1,1,-2.6,28,55
2011-01-23,1,7,18,0,1,1,-2.2,27,49
2011-01-23,1,7,19,0,1,1,-1.3,26,50
2011-01-23,1,7,20,0,1,1,-1.3,25,35
2011-01-23,1,7,21,0,1,1,-1.7,24,25
2011-01-23,1,7,22,0,1,1,-2.5,26,28
2011-01-23,1,7,23,0,1,1,-3.5,27,21
2011-01-24,1,1,0,0,1,1,-4.2,28,7
2011-01-24,1,1,1,0,1,1,-4.8,30,1
2011-01-24,1,1,2,0,1,1,-5.4,32,1
2011-01-24,1,1,3,0,1,1,-5.8,33,1
2011-01-24,1,1,4,0,1,1,-6.2,34,1
2011-01-24,1,1,5,0,1,1,-6.5,35,5
2011-01-24,1,1,6,0,1,1,-6.9,36,15
2011-01-24,1,1,7,0,1,1,-6.8,37,84
2011-01-24,1,1,8,0,1,1,-7.4,39,177
2011-01-24,1,1,9,0,1,1,-8.1,41,102
2011-01-24,1,1,10,0,1,1,-8.5,42,40
2011-01-24,1,1,11,0,1,1,-8.7,44,46
2011-01-24,1,1,12,0,1,1,-8.7,44,63
2011-01-24,1,1,13,0,1,1,-8.2,45,60
2011-01-24,1,1,14,0,1,1,-6.5,42,45
2011-01-24,1,1,15,0,1,1,-4.9,38,57
2011-01-24,1,1,16,0,1,1,-3.3,35,70
2011-01-24,1,1,17,0,1,1,-1.9,32,184
2011-01-24,1,1,18,0,1,1,-0.8,32,153
2011-01-24,1,1,19,0,1,1,-1.2,38,106
2011-01-24,1,1,20,0,1,1,-0.7,40,81
2011-01-24,1,1,21,0,1,1,-0.7,43,59
2011-01-24,1,1,22,0,1,1,-1.7,49,35
2011-01-24,1,1,23,0,1,1,-3.0,56,24
2011-01-25,1,2,0,0,1,1,-3.6,61,9
2011-01-25,1,2,1,0,1,1,-3.9,64,5
2011-01-25,1,2,2,0,1,1,-3.6,65,2
2011-01-25,1,2,3,0,1,1,-2.9,64,2
2011-01-25,1,2,4,0,1,1,-2.6,64,1
2011-01-25,1,2,5,0,1,1,-2.8,66,9
2011-01-25,1,2,6,0,1,1,-2.5,66,36
2011-01-25,1,2,7,0,1,1,-2.3,63,108
2011-01-25,1,2,8,0,1,1,-2.2,64,238
2011-01-25,1,2,9,0,1,1,-2.4,66,144
2011-01-25,1,2,10,0,1,1,-2.5,68,55
2011-01-25,1,2,11,0,1,1,-2.8,71,61
2011-01-25,1,2,12,0,1,1,-3.2,74,106
2011-01-25,1,2,13,0,1,1,-3.0,74,93
2011-01-25,1,2,14,0,1,1,0.3,60,68
2011-01-25,1,2,15,0,1,1,2.5,52,84
2011-01-25,1,2,16,0,1,1,4.6,46,116
2011-01-25,1,2,17,0,1,1,5.8,43,222
2011-01-25,1,2,18,0,1,1,6.6,42,225
2011-01-25,1,2,19,0,1,1,7.5,41,146
2011-01-25,1,2,20,0,1,1,7.6,42,119
2011-01-25,1,2,21,0,1,1,7.1,45,45
2011-01-25,1,2,22,0,1,1,5.1,55,53
2011-01-25,1,2,23,0,1,1,2.6,67,40
2011-01-26,1,3,0,0,1,1,1.3,74,17
2011-01-26,1,3,1,0,1,1,0.1,82,5
2011-01-26,1,3,2,0,1,1,-0.8,87,10
2011-01-26,1,3,3,0,1,1,-1.3,88,10
2011-01-26,1,3,4,0,1,1,-1.4,87,10
2011-01-26,1,3,5,0,1,1,-1.2,87,1
2011-01-26,1,3,6,0,1,1,-0.6,84,8
2011-01-26,1,3,7,0,1,1,0.3,77,30
2011-01-26,1,3,8,0,1,4,0.4,79,72
2011-01-26,1,3,9,0,1,4,0.5,83,58
2011-01-26,1,3,10,0,1,4,0.5,86,28
2011-01-26,1,3,11,0,1,4,0.5,91,41
2011-01-26,1,3,12,0,1,4,0.6,93,48
2011-01-26,1,3,13,0,1,4,0.7,94,47
2011-01-26,1,3,14,0,1,4,0.8,95,36
2011-01-26,1,3,15,0,1,4,1.1,95,43
2011-01-26,1,3,16,0,1,1,1.5,91,36
2011-01-26,1,3,17,0,1,1,1.9,90,26
2011-01-26,1,3,18,0,1,1,2.0,91,26
2011-01-26,1,3,19,0,1,1,1.7,91,26
2011-01-26,1,3,20,0,1,2,1.5,93,26
2011-01-26,1,3,21,0,1,4,1.1,94,26
2011-01-26,1,3,22,0,1,4,0.7,95,26
2011-01-26,1,3,23,0,1,4,0.4,94,26
2011-01-27,1,4,0,0,1,4,0.4,91,26
2011-01-27,1,4,1,0,1,4,0.6,90,26
2011-01-27,1,4,2,0,1,4,0.7,92,26
2011-01-27,1,4,3,0,1,4,0.8,91,26
2011-01-27,1,4,4,0,1,4,1.0,89,26
2011-01-27,1,4,5,0,1,4,1.0,88,26
2011-01-27,1,4,6,0,1,1,0.9,88,26
2011-01-27,1,4,7,0,1,1,0.6,85,26
2011-01-27,1,4,8,0,1,1,0.0,86,26
2011-01-27,1,4,9,0,1,1,-0.4,85,26
2011-01-27,1,4,10,0,1,1,-0.8,83,26
2011-01-27,1,4,11,0,1,1,-1.5,82,26
2011-01-27,1,4,12,0,1,1,-2.4,81,26
2011-01-27,1,4,13,0,1,1,-3.1,79,26
2011-01-27,1,4,14,0,1,1,-2.9,77,26
2011-01-27,1,4,15,0,1,1,-1.8,69,26
2011-01-27,1,4,16,0,1,1,-0.5,65,24
2011-01-27,1,4,17,0,1,1,0.6,60,84
2011-01-27,1,4,18,0,1,1,1.4,59,104
2011-01-27,1,4,19,0,1,1,1.7,59,79
2011-01-27,1,4,20,0,1,1,1.9,59,59
2011-01-27,1,4,21,0,1,1,1.9,61,38
2011-01-27,1,4,22,0,1,1,0.5,76,27
2011-01-27,1,4,23,0,1,1,-0.2,71,16
2011-01-28,1,5,0,0,1,1,-2.3,80,9
2011-01-28,1,5,1,0,1,1,-3.6,82,3
2011-01-28,1,5,2,0,1,1,-3.9,80,2
2011-01-28,1,5,3,0,1,1,-2.8,77,1
2011-01-28,1,5,4,0,1,1,-3.4,78,1
2011-01-28,1,5,5,0,1,1,-3.7,77,4
2011-01-28,1,5,6,0,1,1,-3.6,77,16
2011-01-28,1,5,7,0,1,1,-6.5,84,60
2011-01-28,1,5,8,0,1,1,-6.2,86,157
2011-01-28,1,5,9,0,1,1,-6.7,89,101
2011-01-28,1,5,10,0,1,1,-7.0,91,49
2011-01-28,1,5,11,0,1,1,-6.9,93,30
2011-01-28,1,5,12,0,1,1,-6.3,94,29
2011-01-28,1,5,13,0,1,4,-3.6,92,31
2011-01-28,1,5,14,0,1,1,-2.8,90,38
2011-01-28,1,5,15,0,1,1,-0.4,80,41
2011-01-28,1,5,16,0,1,4,0.2,84,80
2011-01-28,1,5,17,0,1,4,1.6,76,149
2011-01-28,1,5,18,0,1,4,1.9,81,109
2011-01-28,1,5,19,0,1,4,1.8,80,89
2011-01-28,1,5,20,0,1,1,2.2,77,62
2011-01-28,1,5,21,0,1,1,2.4,75,58
2011-01-28,1,5,22,0,1,1,1.5,84,26
2011-01-28,1,5,23,0,1,1,0.8,85,23
2011-01-29,1,6,0,0,1,1,0.0,83,28
2011-01-29,1,6,1,0,1,1,-2.4,89,20
2011-01-29,1,6,2,0,1,1,-3.3,89,15
2011-01-29,1,6,3,0,1,1,-2.4,85,8
2011-01-29,1,6,4,0,1,1,-2.1,85,3
2011-01-29,1,6,5,0,1,1,-3.4,88,3
2011-01-29,1,6,6,0,1,1,-5.5,89,2
2011-01-29,1,6,7,0,1,1,-6.8,90,5
2011-01-29,1,6,8,0,1,1,-8.1,90,34
2011-01-29,1,6,9,0,1,1,-9.1,90,34
2011-01-29,1,6,10,0,1,1,-9.6,90,55
2011-01-29,1,6,11,0,1,1,-9.8,90,64
2011-01-29,1,6,12,0,1,1,-10.1,89,78
2011-01-29,1,6,13,0,1,1,-7.9,86,65
2011-01-29,1,6,14,0,1,1,-4.5,74,99
2011-01-29,1,6,15,0,1,1,-1.6,67,120
2011-01-29,1,6,16,0,1,1,-0.5,75,107
2011-01-29,1,6,17,0,1,1,1.5,62,91
2011-01-29,1,6,18,0,1,1,2.1,62,68
2011-01-29,1,6,19,0,1,1,2.3,65,58
2011-01-29,1,6,20,0,1,1,2.6,67,43
2011-01-29,1,6,21,0,1,1,2.5,74,36
2011-01-29,1,6,22,0,1,1,2.1,77,32
2011-01-29,1,6,23,0,1,1,0.9,84,33
2011-01-30,1,7,0,0,1,1,0.3,87,33
2011-01-30,1,7,1,0,1,1,-1.0,91,29
2011-01-30,1,7,2,0,1,1,-1.4,92,11
2011-01-30,1,7,3,0,1,1,-1.5,92,8
2011-01-30,1,7,4,0,1,1,-2.2,91,1
2011-01-30,1,7,5,0,1,1,-3.6,92,3
2011-01-30,1,7,6,0,1,1,-5.0,94,3
2011-01-30,1,7,7,0,1,1,-5.2,90,3
2011-01-30,1,7,8,0,1,1,-5.3,90,12
2011-01-30,1,7,9,0,1,1,-6.1,91,38
2011-01-30,1,7,10,0,1,1,-6.1,90,64
2011-01-30,1,7,11,0,1,1,-5.9,89,59
2011-01-30,1,7,12,0,1,1,-6.1,90,97
2011-01-30,1,7,13,0,1,1,-5.1,89,84
2011-01-30,1,7,14,0,1,1,-1.6,80,122
2011-01-30,1,7,15,0,1,1,0.1,78,109
2011-01-30,1,7,16,0,1,1,3.0,72,123
2011-01-30,1,7,17,0,1,1,3.6,68,77
2011-01-30,1,7,18,0,1,1,4.1,66,65
2011-01-30,1,7,19,0,1,1,4.1,75,55
2011-01-30,1,7,20,0,1,1,4.2,74,33
2011-01-30,1,7,21,0,1,1,3.6,77,28
2011-01-30,1,7,22,0,1,1,3.1,79,21
2011-01-30,1,7,23,0,1,1,2.1,80,21
2011-01-31,1,1,0,0,1,1,0.5,84,7
2011-01-31,1,1,1,0,1,1,-0.5,86,7
2011-01-31,1,1,2,0,1,1,-1.4,86,1
2011-01-31,1,1,3,0,1,1,-2.1,86,2
2011-01-31,1,1,4,0,1,1,-2.6,86,2
2011-01-31,1,1,5,0,1,1,-3.2,86,8
2011-01-31,1,1,6,0,1,1,-4.6,86,37
2011-01-31,1,1,7,0,1,1,-4.4,86,72
2011-01-31,1,1,8,0,1,1,-5.6,86,185
2011-01-31,1,1,9,0,1,1,-6.7,85,112
2011-01-31,1,1,10,0,1,1,-7.8,84,69
2011-01-31,1,1,11,0,1,1,-8.5,83,48
2011-01-31,1,1,12,0,1,1,-9.0,82,68
2011-01-31,1,1,13,0,1,1,-8.7,81,54
2011-01-31,1,1,14,0,1,1,-6.9,76,86
2011-01-31,1,1,15,0,1,1,-4.9,71,44
2011-01-31,1,1,16,0,1,1,-4.1,69,86
2011-01-31,1,1,17,0,1,1,-3.4,67,161
2011-01-31,1,1,18,0,1,1,-3.0,67,156
2011-01-31,1,1,19,0,1,1,-1.2,61,111
2011-01-31,1,1,20,0,1,1,-1.1,60,78
2011-01-31,1,1,21,0,1,1,-1.2,62,56
2011-01-31,1,1,22,0,1,1,-1.5,64,34
2011-01-31,1,1,23,0,1,1,-2.1,70,17
2011-02-01,2,2,0,0,1,1,-2.3,72,8
2011-02-01,2,2,1,0,1,4,-2.3,73,3
2011-02-01,2,2,2,0,1,4,-2.4,77,2
2011-02-01,2,2,3,0,1,4,-2.5,80,2
2011-02-01,2,2,4,0,1,4,-2.4,84,2
2011-02-01,2,2,5,0,1,4,-2.3,87,3
2011-02-01,2,2,6,0,1,4,-2.1,89,22
2011-02-01,2,2,7,0,1,4,-1.9,83,52
2011-02-01,2,2,8,0,1,1,-1.8,86,135
2011-02-01,2,2,9,0,1,1,-1.7,89,116
2011-02-01,2,2,10,0,1,1,-1.5,91,47
2011-02-01,2,2,11,0,1,1,-1.2,90,51
2011-02-01,2,2,12,0,1,1,-1.1,91,55
2011-02-01,2,2,13,0,1,1,-0.8,91,52
2011-02-01,2,2,14,0,1,1,0.0,86,54
2011-02-01,2,2,15,0,1,1,1.2,83,52
2011-02-01,2,2,16,0,1,1,2.2,82,64
2011-02-01,2,2,17,0,1,1,3.7,78,176
2011-02-01,2,2,18,0,1,1,4.7,77,168
2011-02-01,2,2,19,0,1,1,3.5,80,108
2011-02-01,2,2,20,0,1,1,3.6,82,74
2011-02-01,2,2,21,0,1,1,3.1,84,64
2011-02-01,2,2,22,0,1,1,4.1,76,36
2011-02-01,2,2,23,0,1,1,2.0,87,16
2011-02-02,2,3,0,0,1,1,1.0,92,2
2011-02-02,2,3,1,0,1,1,0.6,94,3
2011-02-02,2,3,2,0,1,2,1.0,93,4
2011-02-02,2,3,3,0,1,2,1.0,94,1
2011-02-02,2,3,4,0,1,2,1.2,95,1
2011-02-02,2,3,5,0,1,2,1.4,96,3
2011-02-02,2,3,6,0,1,3,1.6,96,18
2011-02-02,2,3,7,0,1,3,1.4,98,49
2011-02-02,2,3,8,0,1,3,1.7,98,155
2011-02-02,2,3,9,0,1,2,2.4,99,123
2011-02-02,2,3,10,0,1,2,3.0,99,61
2011-02-02,2,3,11,0,1,2,3.7,99,52
2011-02-02,2,3,12,0,1,2,4.4,99,64
2011-02-02,2,3,13,0,1,2,3.7,100,75
2011-02-02,2,3,14,0,1,2,4.0,100,63
2011-02-02,2,3,15,0,1,2,5.3,99,76
2011-02-02,2,3,16,0,1,1,8.4,99,103
2011-02-02,2,3,17,0,1,1,11.1,95,190
2011-02-02,2,3,18,0,1,1,13.8,85,182
2011-02-02,2,3,19,0,1,1,12.8,87,91
2011-02-02,2,3,20,0,1,2,11.9,86,75
2011-02-02,2,3,21,0,1,1,9.3,78,63
2011-02-02,2,3,22,0,1,1,7.2,63,40
2011-02-02,2,3,23,0,1,1,4.8,53,32
2011-02-03,2,4,0,0,1,1,3.0,48,12
2011-02-03,2,4,1,0,1,1,1.7,46,5
2011-02-03,2,4,2,0,1,1,0.5,46,2
2011-02-03,2,4,3,0,1,1,-0.4,47,1
2011-02-03,2,4,4,0,1,1,-1.0,48,1
2011-02-03,2,4,5,0,1,1,-1.6,50,2
2011-02-03,2,4,6,0,1,1,-2.0,51,39
2011-02-03,2,4,7,0,1,1,-1.7,52,87
2011-02-03,2,4,8,0,1,1,-2.2,54,188
2011-02-03,2,4,9,0,1,1,-2.6,54,133
2011-02-03,2,4,10,0,1,1,-3.1,54,52
2011-02-03,2,4,11,0,1,1,-3.6,54,64
2011-02-03,2,4,12,0,1,1,-4.1,55,69
2011-02-03,2,4,13,0,1,1,-4.4,55,51
2011-02-03,2,4,14,0,1,1,-3.8,52,47
2011-02-03,2,4,15,0,1,1,-2.7,48,60
2011-02-03,2,4,16,0,1,1,-1.4,44,78
2011-02-03,2,4,17,0,1,1,-0.1,40,175
2011-02-03,2,4,18,0,1,1,0.9,41,147
2011-02-03,2,4,19,0,1,1,2.0,41,96
2011-02-03,2,4,20,0,1,1,2.1,39,109
2011-02-03,2,4,21,0,1,1,1.9,38,54
2011-02-03,2,4,22,0,1,1,0.8,42,41
2011-02-03,2,4,23,0,1,1,-0.7,51,38
2011-02-04,2,5,0,0,1,1,-1.9,59,13
2011-02-04,2,5,1,0,1,1,-0.9,45,7
2011-02-04,2,5,2,0,1,1,-1.3,47,1
2011-02-04,2,5,3,0,1,1,-1.5,49,1
2011-02-04,2,5,4,0,1,1,-1.6,50,1
2011-02-04,2,5,5,0,1,1,-1.8,51,7
2011-02-04,2,5,6,0,1,1,-1.8,52,28
2011-02-04,2,5,7,0,1,1,-1.2,48,87
2011-02-04,2,5,8,0,1,1,-1.0,47,220
2011-02-04,2,5,9,0,1,1,-1.3,48,127
2011-02-04,2,5,10,0,1,1,-1.1,47,51
2011-02-04,2,5,11,0,1,1,-1.2,47,64
2011-02-04,2,5,12,0,1,1,-1.3,48,86
2011-02-04,2,5,13,0,1,1,-1.1,49,82
2011-02-04,2,5,14,0,1,1,-0.2,49,91
2011-02-04,2,5,15,0,1,1,1.3,48,90
2011-02-04,2,5,16,0,1,1,2.6,48,99
2011-02-04,2,5,17,0,1,1,3.9,47,205
2011-02-04,2,5,18,0,1,1,5.0,46,155
2011-02-04,2,5,19,0,1,1,5.4,47,103
2011-02-04,2,5,20,0,1,1,5.5,47,71
2011-02-04,2,5,21,0,1,1,5.1,50,43
2011-02-04,2,5,22,0,1,1,3.4,58,46
2011-02-04,2,5,23,0,1,1,1.7,65,31
2011-02-05,2,6,0,0,1,1,0.9,69,39
2011-02-05,2,6,1,0,1,1,0.5,71,18
2011-02-05,2,6,2,0,1,1,0.2,73,17
2011-02-05,2,6,3,0,1,1,0.1,74,11
2011-02-05,2,6,4,0,1,1,-0.3,77,8
2011-02-05,2,6,5,0,1,1,0.4,76,9
2011-02-05,2,6,6,0,1,1,0.9,76,4
2011-02-05,2,6,7,0,1,1,1.2,73,4
2011-02-05,2,6,8,0,1,1,1.3,76,10
2011-02-05,2,6,9,0,1,1,1.5,78,20
2011-02-05,2,6,10,0,1,1,1.5,80,34
2011-02-05,2,6,11,0,1,2,1.6,82,47
2011-02-05,2,6,12,0,1,2,1.6,85,52
2011-02-05,2,6,13,0,1,2,1.5,90,72
2011-02-05,2,6,14,0,1,2,1.7,93,55
2011-02-05,2,6,15,0,1,2,2.1,94,60
2011-02-05,2,6,16,0,1,2,2.6,95,71
2011-02-05,2,6,17,0,1,2,3.4,94,78
2011-02-05,2,6,18,0,1,2,3.5,97,83
2011-02-05,2,6,19,0,1,2,2.2,99,84
2011-02-05,2,6,20,0,1,2,2.6,99,69
2011-02-05,2,6,21,0,1,2,3.0,100,56
2011-02-05,2,6,22,0,1,1,3.7,99,45
2011-02-05,2,6,23,0,1,1,4.7,99,59
2011-02-06,2,7,0,0,1,1,5.2,96,39
2011-02-06,2,7,1,0,1,1,5.1,95,44
2011-02-06,2,7,2,0,1,1,4.6,93,20
2011-02-06,2,7,3,0,1,1,3.5,87,13
2011-02-06,2,7,4,0,1,1,2.5,85,2
2011-02-06,2,7,5,0,1,1,1.9,83,1
2011-02-06,2,7,6,0,1,1,1.4,80,1
2011-02-06,2,7,7,0,1,1,1.8,79,8
2011-02-06,2,7,8,0,1,1,1.6,78,23
2011-02-06,2,7,9,0,1,1,1.2,77,45
2011-02-06,2,7,10,0,1,1,0.8,76,89
2011-02-06,2,7,11,0,1,1,0.4,75,117
2011-02-06,2,7,12,0,1,1,-0.0,75,174
2011-02-06,2,7,13,0,1,1,0.1,76,182
2011-02-06,2,7,14,0,1,1,2.0,69,161
2011-02-06,2,7,15,0,1,1,3.7,61,182
2011-02-06,2,7,16,0,1,1,5.0,57,157
2011-02-06,2,7,17,0,1,1,6.3,54,121
2011-02-06,2,7,18,0,1,1,7.4,51,78
2011-02-06,2,7,19,0,1,1,8.4,48,21
2011-02-06,2,7,20,0,1,1,8.5,48,26
2011-02-06,2,7,21,0,1,1,8.3,48,27
2011-02-06,2,7,22,0,1,1,7.6,52,62
2011-02-06,2,7,23,0,1,1,7.0,53,30
2011-02-07,2,1,0,0,1,1,4.0,73,15
2011-02-07,2,1,1,0,1,1,2.2,79,5
2011-02-07,2,1,2,0,1,1,1.1,82,3
2011-02-07,2,1,3,0,1,1,0.5,84,1
2011-02-07,2,1,4,0,1,1,-0.2,85,2
2011-02-07,2,1,5,0,1,1,-0.7,86,10
2011-02-07,2,1,6,0,1,1,-1.1,87,30
2011-02-07,2,1,7,0,1,1,-0.6,83,95
2011-02-07,2,1,8,0,1,1,-0.8,84,230
2011-02-07,2,1,9,0,1,1,-1.3,87,118
2011-02-07,2,1,10,0,1,1,-1.3,88,55
2011-02-07,2,1,11,0,1,1,-0.8,88,47
2011-02-07,2,1,12,0,1,1,-0.3,88,66
2011-02-07,2,1,13,0,1,1,-0.2,89,64
2011-02-07,2,1,14,0,1,1,2.4,81,60
2011-02-07,2,1,15,0,1,1,5.2,72,50
2011-02-07,2,1,16,0,1,1,7.4,65,114
2011-02-07,2,1,17,0,1,1,9.2,60,216
2011-02-07,2,1,18,0,1,1,10.2,58,175
2011-02-07,2,1,19,0,1,1,9.7,59,128
2011-02-07,2,1,20,0,1,1,9.4,60,88
2011-02-07,2,1,21,0,1,1,8.6,65,78
2011-02-07,2,1,22,0,1,1,7.3,73,37
2011-02-07,2,1,23,0,1,1,6.1,81,25
2011-02-08,2,2,0,0,1,2,5.4,87,10
2011-02-08,2,2,1,0,1,2,4.8,92,4
2011-02-08,2,2,2,0,1,2,4.3,95,2
2011-02-08,2,2,3,0,1,1,3.9,96,1
2011-02-08,2,2,4,0,1,1,3.5,98,3
2011-02-08,2,2,5,0,1,1,2.9,99,2
2011-02-08,2,2,6,0,1,1,3.4,98,39
2011-02-08,2,2,7,0,1,1,2.8,99,100
2011-02-08,2,2,8,0,1,1,2.9,98,243
2011-02-08,2,2,9,0,1,1,2.6,98,135
2011-02-08,2,2,10,0,1,1,2.7,94,48
2011-02-08,2,2,11,0,1,1,1.7,90,50
2011-02-08,2,2,12,0,1,1,0.5,86,65
2011-02-08,2,2,13,0,1,1,0.1,80,50
2011-02-08,2,2,14,0,1,1,0.6,66,64
2011-02-08,2,2,15,0,1,1,1.1,52,51
2011-02-08,2,2,16,0,1,1,1.4,44,83
2011-02-08,2,2,17,0,1,1,1.7,40,176
2011-02-08,2,2,18,0,1,1,1.9,39,152
2011-02-08,2,2,19,0,1,1,2.5,36,101
2011-02-08,2,2,20,0,1,1,2.4,36,56
2011-02-08,2,2,21,0,1,1,2.1,35,54
2011-02-08,2,2,22,0,1,1,1.1,34,29
2011-02-08,2,2,23,0,1,1,-0.2,33,12
2011-02-09,2,3,0,0,1,1,-1.2,34,17
2011-02-09,2,3,1,0,1,1,-2.1,33,7
2011-02-09,2,3,2,0,1,1,-2.7,31,3
2011-02-09,2,3,3,0,1,1,-3.4,31,2
2011-02-09,2,3,4,0,1,1,-4.1,32,2
2011-02-09,2,3,5,0,1,1,-4.8,33,7
2011-02-09,2,3,6,0,1,1,-5.3,34,43
2011-02-09,2,3,7,0,1,1,-5.1,35,99
2011-02-09,2,3,8,0,1,1,-5.3,36,199
2011-02-09,2,3,9,0,1,1,-5.4,36,123
2011-02-09,2,3,10,0,1,1,-5.4,36,59
2011-02-09,2,3,11,0,1,1,-5.4,35,41
2011-02-09,2,3,12,0,1,1,-5.4,35,61
2011-02-09,2,3,13,0,1,1,-4.6,33,69
2011-02-09,2,3,14,0,1,1,-3.1,30,58
2011-02-09,2,3,15,0,1,1,-1.7,28,64
2011-02-09,2,3,16,0,1,1,-0.3,27,79
2011-02-09,2,3,17,0,1,1,0.9,32,166
2011-02-09,2,3,18,0,1,1,1.8,32,170
2011-02-09,2,3,19,0,1,1,2.0,31,88
2011-02-09,2,3,20,0,1,1,1.7,32,84
2011-02-09,2,3,21,0,1,1,1.3,35,83
2011-02-09,2,3,22,0,1,1,0.5,40,46
2011-02-09,2,3,23,0,1,1,-0.4,46,37
2011-02-10,2,4,0,0,1,4,-0.7,51,16
2011-02-10,2,4,1,0,1,4,-0.8,55,7
2011-02-10,2,4,2,0,1,4,-0.9,58,3
2011-02-10,2,4,3,0,1,4,-1.0,61,3
2011-02-10,2,4,4,0,1,4,-1.2,64,1
2011-02-10,2,4,5,0,1,4,-1.4,67,6
2011-02-10,2,4,6,0,1,4,-1.5,64,26
2011-02-10,2,4,7,0,1,1,-2.0,66,99
2011-02-10,2,4,8,0,1,1,-2.2,61,178
2011-02-10,2,4,9,0,1,1,-2.3,53,122
2011-02-10,2,4,10,0,1,1,-2.4,46,35
2011-02-10,2,4,11,0,1,1,-2.8,44,45
2011-02-10,2,4,12,0,1,1,-3.3,45,69
2011-02-10,2,4,13,0,1,1,-3.7,44,62
2011-02-10,2,4,14,0,1,1,-3.3,40,48
2011-02-10,2,4,15,0,1,1,-2.6,35,50
2011-02-10,2,4,16,0,1,1,-1.8,32,80
2011-02-10,2,4,17,0,1,1,-1.1,31,165
2011-02-10,2,4,18,0,1,1,-0.6,28,160
2011-02-10,2,4,19,0,1,1,-0.0,29,112
2011-02-10,2,4,20,0,1,1,0.1,28,97
2011-02-10,2,4,21,0,1,1,-0.1,27,72
2011-02-10,2,4,22,0,1,1,-0.9,27,51
2011-02-10,2,4,23,0,1,1,-2.4,31,34
2011-02-11,2,5,0,0,1,1,-3.8,47,14
2011-02-11,2,5,1,0,1,1,-3.4,31,7
2011-02-11,2,5,2,0,1,1,-3.0,28,3
2011-02-11,2,5,3,0,1,1,-3.2,29,3
2011-02-11,2,5,4,0,1,1,-3.3,29,3
2011-02-11,2,5,5,0,1,1,-3.4,30,4
2011-02-11,2,5,6,0,1,1,-3.6,31,24
2011-02-11,2,5,7,0,1,1,-5.7,46,74
2011-02-11,2,5,8,0,1,1,-6.3,50,216
2011-02-11,2,5,9,0,1,1,-6.4,55,140
2011-02-11,2,5,10,0,1,1,-6.5,63,44
2011-02-11,2,5,11,0,1,1,-6.6,72,64
2011-02-11,2,5,12,0,1,1,-6.7,81,71
2011-02-11,2,5,13,0,1,1,-5.7,82,110
2011-02-11,2,5,14,0,1,1,-2.5,67,84
2011-02-11,2,5,15,0,1,1,0.3,51,74
2011-02-11,2,5,16,0,1,1,2.8,37,125
2011-02-11,2,5,17,0,1,1,4.6,28,211
2011-02-11,2,5,18,0,1,1,5.9,24,174
2011-02-11,2,5,19,0,1,1,6.1,31,101
2011-02-11,2,5,20,0,1,1,6.1,30,63
2011-02-11,2,5,21,0,1,1,5.8,30,47
2011-02-11,2,5,22,0,1,1,4.6,35,43
2011-02-11,2,5,23,0,1,1,1.8,42,53
2011-02-12,2,6,0,0,1,1,-0.3,52,30
2011-02-12,2,6,1,0,1,1,-1.5,62,24
2011-02-12,2,6,2,0,1,1,-2.6,72,15
